"obs_beta","true_beta","sim","ts_length","method"
2.76373072871777,2.794,6,1825,"AWC"
1.83565670209354,2.794,7,1825,"original"
2.94140829239311,2.794,7,1825,"Eke"
2.6697993755383,2.794,7,1825,"AWC"
1.80255891583555,2.794,8,1825,"original"
3.07703273012674,2.794,8,1825,"Eke"
2.81656302850031,2.794,8,1825,"AWC"
1.79689154702166,2.794,9,1825,"original"
2.86418549087809,2.794,9,1825,"Eke"
2.80357840715286,2.794,9,1825,"AWC"
1.79851735635957,2.794,10,1825,"original"
3.08556198333542,2.794,10,1825,"Eke"
2.78186494611325,2.794,10,1825,"AWC"
1.82761846627257,2.794,1,3650,"original"
2.84128425990504,2.794,1,3650,"Eke"
2.7325217146423,2.794,1,3650,"AWC"
1.81166272335721,2.794,2,3650,"original"
2.87344839357968,2.794,2,3650,"Eke"
2.68935653179786,2.794,2,3650,"AWC"
1.80159439557674,2.794,3,3650,"original"
2.79767709032677,2.794,3,3650,"Eke"
2.75897691242475,2.794,3,3650,"AWC"
1.80596631528282,2.794,4,3650,"original"
3.04067523600848,2.794,4,3650,"Eke"
2.81640761026461,2.794,4,3650,"AWC"
1.81885274632106,2.794,5,3650,"original"
2.88144800638438,2.794,5,3650,"Eke"
2.73413843289639,2.794,5,3650,"AWC"
1.78901184092361,2.794,6,3650,"original"
2.7086078205924,2.794,6,3650,"Eke"
2.6868317337516,2.794,6,3650,"AWC"
1.79843190576861,2.794,7,3650,"original"
2.92337049020917,2.794,7,3650,"Eke"
2.77188305193754,2.794,7,3650,"AWC"
2.21696238572993,2.794,8,3650,"original"
2.83244191715523,2.794,8,3650,"Eke"
2.66608314832963,2.794,8,3650,"AWC"
1.7985162044618,2.794,9,3650,"original"
2.78365748905171,2.794,9,3650,"Eke"
2.76970632762536,2.794,9,3650,"AWC"
1.80873453401107,2.794,10,3650,"original"
2.92306221567254,2.794,10,3650,"Eke"
2.78834674488098,2.794,10,3650,"AWC"
1.17584261818727,1.317,1,1825,"original"
1.36319617426787,1.317,1,1825,"Eke"
1.23390047804838,1.317,1,1825,"AWC"
1.1909181070824,1.317,2,1825,"original"
1.25406351947439,1.317,2,1825,"Eke"
1.26867751647413,1.317,2,1825,"AWC"
1.29023138019371,1.317,3,1825,"original"
1.45568470596604,1.317,3,1825,"Eke"
1.37777253893417,1.317,3,1825,"AWC"
1.17550092964307,1.317,4,1825,"original"
1.09170575994009,1.317,4,1825,"Eke"
1.20875285574232,1.317,4,1825,"AWC"
1.17569704582077,1.317,5,1825,"original"
1.02035705248931,1.317,5,1825,"Eke"
1.20676413383859,1.317,5,1825,"AWC"
1.18415119275275,1.317,6,1825,"original"
1.3727126180146,1.317,6,1825,"Eke"
1.23168761421197,1.317,6,1825,"AWC"
1.22885378013549,1.317,7,1825,"original"
1.32154397968558,1.317,7,1825,"Eke"
1.34325724599329,1.317,7,1825,"AWC"
1.23838772022337,1.317,8,1825,"original"
1.32381703589324,1.317,8,1825,"Eke"
1.33553989074939,1.317,8,1825,"AWC"
1.16231424372979,1.317,9,1825,"original"
1.45318995219498,1.317,9,1825,"Eke"
1.23791992090882,1.317,9,1825,"AWC"
1.23094148311363,1.317,10,1825,"original"
1.4915745256007,1.317,10,1825,"Eke"
1.35966130318959,1.317,10,1825,"AWC"
1.20261600248872,1.317,1,3650,"original"
1.23386012195098,1.317,1,3650,"Eke"
1.15796572550241,1.317,1,3650,"AWC"
1.24433457860459,1.317,2,3650,"original"
1.38900690606895,1.317,2,3650,"Eke"
1.38966796741695,1.317,2,3650,"AWC"
1.22441686600187,1.317,3,3650,"original"
1.15194807910296,1.317,3,3650,"Eke"
1.22284915242815,1.317,3,3650,"AWC"
1.16440610453716,1.317,4,3650,"original"
1.28907542755245,1.317,4,3650,"Eke"
1.31418530593769,1.317,4,3650,"AWC"
1.18985816891498,1.317,5,3650,"original"
1.23841498371983,1.317,5,3650,"Eke"
1.20743924189528,1.317,5,3650,"AWC"
1.16929669822181,1.317,6,3650,"original"
1.31456706458335,1.317,6,3650,"Eke"
1.15959187493674,1.317,6,3650,"AWC"
1.21206720945498,1.317,7,3650,"original"
1.10556919714759,1.317,7,3650,"Eke"
1.11736311773907,1.317,7,3650,"AWC"
1.21056556731116,1.317,8,3650,"original"
1.21875192294822,1.317,8,3650,"Eke"
1.2367841318498,1.317,8,3650,"AWC"
1.21484576906253,1.317,9,3650,"original"
1.35686889401845,1.317,9,3650,"Eke"
1.37724619432764,1.317,9,3650,"AWC"
1.1664004917902,1.317,10,3650,"original"
1.43798646222242,1.317,10,3650,"Eke"
1.2518632697102,1.317,10,3650,"AWC"
-0.75163183927831,-0.81,1,1825,"original"
-0.619206015067682,-0.81,1,1825,"Eke"
-0.811220986060492,-0.81,1,1825,"AWC"
-0.714005813478614,-0.81,2,1825,"original"
-0.857285697473656,-0.81,2,1825,"Eke"
-0.83361803447157,-0.81,2,1825,"AWC"
-0.70261538700054,-0.81,3,1825,"original"
-0.768794158118794,-0.81,3,1825,"Eke"
-0.715145211120727,-0.81,3,1825,"AWC"
-0.68081496301788,-0.81,4,1825,"original"
-0.879315192971001,-0.81,4,1825,"Eke"
-0.795071697328464,-0.81,4,1825,"AWC"
-0.729419517776855,-0.81,5,1825,"original"
-0.857775311581995,-0.81,5,1825,"Eke"
-0.84287603391784,-0.81,5,1825,"AWC"
-0.673357465617115,-0.81,6,1825,"original"
-0.67299358771351,-0.81,6,1825,"Eke"
-0.659902349160846,-0.81,6,1825,"AWC"
-0.788527068217762,-0.81,7,1825,"original"
-0.974711441483435,-0.81,7,1825,"Eke"
-0.872212527207783,-0.81,7,1825,"AWC"
-0.751957339528384,-0.81,8,1825,"original"
-0.937533153908517,-0.81,8,1825,"Eke"
-0.760546753268068,-0.81,8,1825,"AWC"
-0.675903673203063,-0.81,9,1825,"original"
-0.785204510135476,-0.81,9,1825,"Eke"
-0.777207562925815,-0.81,9,1825,"AWC"
-0.671811881978373,-0.81,10,1825,"original"
-0.59927846795238,-0.81,10,1825,"Eke"
-0.704703172589556,-0.81,10,1825,"AWC"
-0.745279387776434,-0.81,1,3650,"original"
-0.768330669301489,-0.81,1,3650,"Eke"
-0.794694952848247,-0.81,1,3650,"AWC"
-0.760729204484104,-0.81,2,3650,"original"
-0.797418926957494,-0.81,2,3650,"Eke"
-0.872502717738486,-0.81,2,3650,"AWC"
-0.696478565318583,-0.81,3,3650,"original"
-0.705017378476171,-0.81,3,3650,"Eke"
-0.768006137312574,-0.81,3,3650,"AWC"
-0.74477679723214,-0.81,4,3650,"original"
-0.817869650216975,-0.81,4,3650,"Eke"
-0.778777297676926,-0.81,4,3650,"AWC"
-0.698949191207283,-0.81,5,3650,"original"
-0.727393815906558,-0.81,5,3650,"Eke"
-0.83571447836766,-0.81,5,3650,"AWC"
-0.734122871564783,-0.81,6,3650,"original"
-0.795897999929568,-0.81,6,3650,"Eke"
-0.910823550082405,-0.81,6,3650,"AWC"
-0.716011224801313,-0.81,7,3650,"original"
-0.953633154625067,-0.81,7,3650,"Eke"
-0.88350750459007,-0.81,7,3650,"AWC"
-0.709707103259289,-0.81,8,3650,"original"
-0.861555729429333,-0.81,8,3650,"Eke"
-0.808823607122463,-0.81,8,3650,"AWC"
-0.736598057244256,-0.81,9,3650,"original"
-0.711053440768204,-0.81,9,3650,"Eke"
-0.814403391677807,-0.81,9,3650,"AWC"
-0.752310626097765,-0.81,10,3650,"original"
-0.600531101439457,-0.81,10,3650,"Eke"
-0.73585895670482,-0.81,10,3650,"AWC"
1.79929114927147,2.742,1,1825,"original"
2.94455227472233,2.742,1,1825,"Eke"
2.74474220389929,2.742,1,1825,"AWC"
1.79339685616807,2.742,2,1825,"original"
2.62230177822681,2.742,2,1825,"Eke"
2.65196441748052,2.742,2,1825,"AWC"
1.8009890766791,2.742,3,1825,"original"
2.7900655556128,2.742,3,1825,"Eke"
2.74757882618599,2.742,3,1825,"AWC"
1.82144603021348,2.742,4,1825,"original"
2.99310291090321,2.742,4,1825,"Eke"
2.74288947390017,2.742,4,1825,"AWC"
1.80323235341626,2.742,5,1825,"original"
2.74905058529754,2.742,5,1825,"Eke"
2.73875032451282,2.742,5,1825,"AWC"
1.85092422806139,2.742,6,1825,"original"
2.82199192497378,2.742,6,1825,"Eke"
2.70886964820779,2.742,6,1825,"AWC"
1.80663889764493,2.742,7,1825,"original"
2.82212931255863,2.742,7,1825,"Eke"
2.55271522791711,2.742,7,1825,"AWC"
1.82574427727422,2.742,8,1825,"original"
2.46499780036024,2.742,8,1825,"Eke"
2.56949964306427,2.742,8,1825,"AWC"
1.8094318799713,2.742,9,1825,"original"
2.64170234501459,2.742,9,1825,"Eke"
2.63502368672022,2.742,9,1825,"AWC"
1.82679341709822,2.742,10,1825,"original"
2.66619937023918,2.742,10,1825,"Eke"
2.61660753406023,2.742,10,1825,"AWC"
1.80593319763809,2.742,1,3650,"original"
2.68815047065539,2.742,1,3650,"Eke"
2.57534348642805,2.742,1,3650,"AWC"
1.82447879568203,2.742,2,3650,"original"
2.84837452720301,2.742,2,3650,"Eke"
2.65439241447781,2.742,2,3650,"AWC"
1.80068752946559,2.742,3,3650,"original"
2.8697803114133,2.742,3,3650,"Eke"
2.75944111820777,2.742,3,3650,"AWC"
1.80289584449746,2.742,4,3650,"original"
2.83551598874983,2.742,4,3650,"Eke"
2.71465738767198,2.742,4,3650,"AWC"
1.80984372523909,2.742,5,3650,"original"
2.7692399508143,2.742,5,3650,"Eke"
2.74829129731915,2.742,5,3650,"AWC"
1.80114757808962,2.742,6,3650,"original"
2.8459675640631,2.742,6,3650,"Eke"
2.68804817021771,2.742,6,3650,"AWC"
1.80261648550431,2.742,7,3650,"original"
2.95321002863508,2.742,7,3650,"Eke"
2.71567311652577,2.742,7,3650,"AWC"
1.8339591866202,2.742,8,3650,"original"
2.89030434981189,2.742,8,3650,"Eke"
2.62822565837749,2.742,8,3650,"AWC"
1.80534958260256,2.742,9,3650,"original"
2.8207304160467,2.742,9,3650,"Eke"
2.73100431075175,2.742,9,3650,"AWC"
1.7903918935516,2.742,10,3650,"original"
2.68403832575118,2.742,10,3650,"Eke"
2.59404238680134,2.742,10,3650,"AWC"
1.24385673061723,1.387,1,1825,"original"
1.32249231524937,1.387,1,1825,"Eke"
1.38648055471958,1.387,1,1825,"AWC"
1.23370472446427,1.387,2,1825,"original"
1.28756942943501,1.387,2,1825,"Eke"
1.24415632741168,1.387,2,1825,"AWC"
1.33532189551242,1.387,3,1825,"original"
1.51083139079437,1.387,3,1825,"Eke"
1.40470528213752,1.387,3,1825,"AWC"
1.28738912430363,1.387,4,1825,"original"
1.52993898906663,1.387,4,1825,"Eke"
1.39913544647524,1.387,4,1825,"AWC"
1.3471905871131,1.387,5,1825,"original"
1.41870157780687,1.387,5,1825,"Eke"
1.4286336037647,1.387,5,1825,"AWC"
1.32173785840731,1.387,6,1825,"original"
1.29074954284833,1.387,6,1825,"Eke"
1.3515266830998,1.387,6,1825,"AWC"
1.29772175442629,1.387,7,1825,"original"
1.70256725371228,1.387,7,1825,"Eke"
1.46186993567618,1.387,7,1825,"AWC"
1.19033831585683,1.387,8,1825,"original"
1.5637700386354,1.387,8,1825,"Eke"
1.3297836154988,1.387,8,1825,"AWC"
1.23986174301192,1.387,9,1825,"original"
1.50812393853801,1.387,9,1825,"Eke"
1.33771772913088,1.387,9,1825,"AWC"
1.2943229721658,1.387,10,1825,"original"
1.24810539563785,1.387,10,1825,"Eke"
1.39076036106837,1.387,10,1825,"AWC"
1.26959620789798,1.387,1,3650,"original"
1.4897407371284,1.387,1,3650,"Eke"
1.37874007334279,1.387,1,3650,"AWC"
1.26718612999246,1.387,2,3650,"original"
1.49493980624819,1.387,2,3650,"Eke"
1.51557260021792,1.387,2,3650,"AWC"
1.25542429179129,1.387,3,3650,"original"
1.50941342915444,1.387,3,3650,"Eke"
1.34600800801053,1.387,3,3650,"AWC"
1.24936131131493,1.387,4,3650,"original"
1.48800150167521,1.387,4,3650,"Eke"
1.35009075586773,1.387,4,3650,"AWC"
1.29882847262297,1.387,5,3650,"original"
1.41698762628451,1.387,5,3650,"Eke"
1.30004157090277,1.387,5,3650,"AWC"
1.15977863010863,1.387,6,3650,"original"
1.23402207242638,1.387,6,3650,"Eke"
1.22260728289222,1.387,6,3650,"AWC"
1.29246599058344,1.387,7,3650,"original"
1.49418385777526,1.387,7,3650,"Eke"
1.38354148715511,1.387,7,3650,"AWC"
1.23400887758797,1.387,8,3650,"original"
1.39116936318913,1.387,8,3650,"Eke"
1.29233439030223,1.387,8,3650,"AWC"
1.26600877472326,1.387,9,3650,"original"
1.47604024825042,1.387,9,3650,"Eke"
1.29340601151781,1.387,9,3650,"AWC"
1.24754512826591,1.387,10,3650,"original"
1.50799396083418,1.387,10,3650,"Eke"
1.32522071381373,1.387,10,3650,"AWC"
0.616659673248763,0.684,1,1825,"original"
0.599467223232793,0.684,1,1825,"Eke"
0.569445476349082,0.684,1,1825,"AWC"
0.58491580298238,0.684,2,1825,"original"
0.656358048383608,0.684,2,1825,"Eke"
0.579967624652608,0.684,2,1825,"AWC"
0.567250066606786,0.684,3,1825,"original"
0.674227966089887,0.684,3,1825,"Eke"
0.620261806604272,0.684,3,1825,"AWC"
0.603976383143539,0.684,4,1825,"original"
0.529347368246849,0.684,4,1825,"Eke"
0.551098631355599,0.684,4,1825,"AWC"
0.603803326555132,0.684,5,1825,"original"
0.475196777989027,0.684,5,1825,"Eke"
0.572770301533989,0.684,5,1825,"AWC"
0.554625735703239,0.684,6,1825,"original"
0.673847646947482,0.684,6,1825,"Eke"
0.621006861086079,0.684,6,1825,"AWC"
0.594766654964819,0.684,7,1825,"original"
0.625339051062522,0.684,7,1825,"Eke"
0.520535810387127,0.684,7,1825,"AWC"
0.559432265147402,0.684,8,1825,"original"
0.669590780960068,0.684,8,1825,"Eke"
0.624232395377908,0.684,8,1825,"AWC"
0.678879836970338,0.684,9,1825,"original"
0.77283641743318,0.684,9,1825,"Eke"
0.675802127778306,0.684,9,1825,"AWC"
0.64618567730195,0.684,10,1825,"original"
0.704502607697316,0.684,10,1825,"Eke"
0.603574806362627,0.684,10,1825,"AWC"
0.614605043593564,0.684,1,3650,"original"
0.899420328626207,0.684,1,3650,"Eke"
0.728502865844476,0.684,1,3650,"AWC"
0.584296879637561,0.684,2,3650,"original"
0.621163885357638,0.684,2,3650,"Eke"
0.647354176452189,0.684,2,3650,"AWC"
0.615808758719731,0.684,3,3650,"original"
0.584610408231284,0.684,3,3650,"Eke"
0.665398731760833,0.684,3,3650,"AWC"
0.59068028955642,0.684,4,3650,"original"
0.697552197625455,0.684,4,3650,"Eke"
0.670926907461249,0.684,4,3650,"AWC"
0.605532591624932,0.684,5,3650,"original"
0.727350770554191,0.684,5,3650,"Eke"
0.615337426657897,0.684,5,3650,"AWC"
0.628910048656237,0.684,6,3650,"original"
0.614612935172327,0.684,6,3650,"Eke"
0.467870707247922,0.684,6,3650,"AWC"
0.617052178743241,0.684,7,3650,"original"
0.663368414267652,0.684,7,3650,"Eke"
0.717339967185497,0.684,7,3650,"AWC"
0.625822643492057,0.684,8,3650,"original"
0.646777705494926,0.684,8,3650,"Eke"
0.676889634302097,0.684,8,3650,"AWC"
0.575940759381608,0.684,9,3650,"original"
0.658769162672758,0.684,9,3650,"Eke"
0.694725407883526,0.684,9,3650,"AWC"
0.601562995839334,0.684,10,3650,"original"
0.637789929074235,0.684,10,3650,"Eke"
0.628415785187537,0.684,10,3650,"AWC"
1.93947263737573,2.226,1,1825,"original"
2.30016105557883,2.226,1,1825,"Eke"
2.1395800601758,2.226,1,1825,"AWC"
1.82553003273671,2.226,2,1825,"original"
2.3750963218974,2.226,2,1825,"Eke"
2.20953433991168,2.226,2,1825,"AWC"
1.86709287475971,2.226,3,1825,"original"
2.40496502914079,2.226,3,1825,"Eke"
2.09180037689444,2.226,3,1825,"AWC"
1.99741571859197,2.226,4,1825,"original"
1.98480465953898,2.226,4,1825,"Eke"
2.07791960329449,2.226,4,1825,"AWC"
1.76565142018076,2.226,5,1825,"original"
2.35540576324566,2.226,5,1825,"Eke"
2.30763267586725,2.226,5,1825,"AWC"
1.94770209019097,2.226,6,1825,"original"
2.43115859998043,2.226,6,1825,"Eke"
2.11041287580184,2.226,6,1825,"AWC"
1.96987294180785,2.226,7,1825,"original"
2.39033790562662,2.226,7,1825,"Eke"
2.13664433782458,2.226,7,1825,"AWC"
1.81444807811811,2.226,8,1825,"original"
2.29687937822834,2.226,8,1825,"Eke"
2.25129672926764,2.226,8,1825,"AWC"
1.81983902307008,2.226,9,1825,"original"
2.18931736094581,2.226,9,1825,"Eke"
2.18183135847247,2.226,9,1825,"AWC"
1.82055703443887,2.226,10,1825,"original"
2.36504379027635,2.226,10,1825,"Eke"
2.12520685292944,2.226,10,1825,"AWC"
1.80060116899632,2.226,1,3650,"original"
2.26872250809654,2.226,1,3650,"Eke"
2.31289273904684,2.226,1,3650,"AWC"
1.80548208874506,2.226,2,3650,"original"
2.18404905701821,2.226,2,3650,"Eke"
2.26238347955196,2.226,2,3650,"AWC"
1.95946082739997,2.226,3,3650,"original"
2.24607059390108,2.226,3,3650,"Eke"
2.14362895778625,2.226,3,3650,"AWC"
1.83775729638616,2.226,4,3650,"original"
2.16345353053049,2.226,4,3650,"Eke"
2.24326507890893,2.226,4,3650,"AWC"
1.81131117112709,2.226,5,3650,"original"
2.31113432810733,2.226,5,3650,"Eke"
2.28313130476603,2.226,5,3650,"AWC"
1.86081875019131,2.226,6,3650,"original"
2.32036298552354,2.226,6,3650,"Eke"
2.14815912761382,2.226,6,3650,"AWC"
1.81251473143652,2.226,7,3650,"original"
2.34158876262693,2.226,7,3650,"Eke"
2.30718604177541,2.226,7,3650,"AWC"
1.97775816404652,2.226,8,3650,"original"
2.4473228038159,2.226,8,3650,"Eke"
2.28319428948742,2.226,8,3650,"AWC"
1.92550835298117,2.226,9,3650,"original"
2.24442281644377,2.226,9,3650,"Eke"
2.17297679377445,2.226,9,3650,"AWC"
1.79820009145358,2.226,10,3650,"original"
2.39857873713439,2.226,10,3650,"Eke"
2.32131113916926,2.226,10,3650,"AWC"
0.404057582572024,0.451,1,1825,"original"
0.527527914248641,0.451,1,1825,"Eke"
0.441126150844301,0.451,1,1825,"AWC"
0.399491474010154,0.451,2,1825,"original"
0.548137683623655,0.451,2,1825,"Eke"
0.50282638809554,0.451,2,1825,"AWC"
0.412371255934229,0.451,3,1825,"original"
0.387056819766893,0.451,3,1825,"Eke"
0.384762624373386,0.451,3,1825,"AWC"
0.54586662372537,0.451,4,1825,"original"
0.662333265206202,0.451,4,1825,"Eke"
0.414126891490034,0.451,4,1825,"AWC"
0.470139558457598,0.451,5,1825,"original"
0.541154014255786,0.451,5,1825,"Eke"
0.461445243676496,0.451,5,1825,"AWC"
0.412807318115963,0.451,6,1825,"original"
0.351711644857994,0.451,6,1825,"Eke"
0.366520159919601,0.451,6,1825,"AWC"
0.388568099144395,0.451,7,1825,"original"
0.503342180100002,0.451,7,1825,"Eke"
0.394394350596974,0.451,7,1825,"AWC"
0.287588700342691,0.451,8,1825,"original"
0.183107011308822,0.451,8,1825,"Eke"
0.296554502824437,0.451,8,1825,"AWC"
0.347210706058936,0.451,9,1825,"original"
0.574464981893002,0.451,9,1825,"Eke"
0.433794156067341,0.451,9,1825,"AWC"
0.433677135066085,0.451,10,1825,"original"
0.594512377989349,0.451,10,1825,"Eke"
0.381044304451079,0.451,10,1825,"AWC"
0.410493486492076,0.451,1,3650,"original"
0.482474644730081,0.451,1,3650,"Eke"
0.456864608238192,0.451,1,3650,"AWC"
0.367959874528824,0.451,2,3650,"original"
0.293146985588313,0.451,2,3650,"Eke"
0.359675259542478,0.451,2,3650,"AWC"
0.455559607017828,0.451,3,3650,"original"
0.602832288713037,0.451,3,3650,"Eke"
0.4397898521383,0.451,3,3650,"AWC"
0.418225428714196,0.451,4,3650,"original"
0.386442974607976,0.451,4,3650,"Eke"
0.390983955535936,0.451,4,3650,"AWC"
0.439972486702863,0.451,5,3650,"original"
0.657546898008715,0.451,5,3650,"Eke"
0.471871440786179,0.451,5,3650,"AWC"
0.43909434432013,0.451,6,3650,"original"
0.602784098576456,0.451,6,3650,"Eke"
0.416134038937819,0.451,6,3650,"AWC"
0.379786885080726,0.451,7,3650,"original"
0.402656027623728,0.451,7,3650,"Eke"
0.358330722802295,0.451,7,3650,"AWC"
0.357726024437915,0.451,8,3650,"original"
0.408397312602885,0.451,8,3650,"Eke"
0.290091500110056,0.451,8,3650,"AWC"
0.409150427821104,0.451,9,3650,"original"
0.578469532077207,0.451,9,3650,"Eke"
0.411352145269833,0.451,9,3650,"AWC"
0.364092185321669,0.451,10,3650,"original"
0.370133431152347,0.451,10,3650,"Eke"
0.422350641397889,0.451,10,3650,"AWC"
1.62217258488902,1.671,1,1825,"original"
1.66962797600036,1.671,1,1825,"Eke"
1.69031871832263,1.671,1,1825,"AWC"
1.59410644697798,1.671,2,1825,"original"
1.67207876814043,1.671,2,1825,"Eke"
1.58815263646337,1.671,2,1825,"AWC"
1.5344995894131,1.671,3,1825,"original"
1.76437501260192,1.671,3,1825,"Eke"
1.68707578455594,1.671,3,1825,"AWC"
1.59057753570986,1.671,4,1825,"original"
1.65692827388272,1.671,4,1825,"Eke"
1.56499405206938,1.671,4,1825,"AWC"
1.60021694096071,1.671,5,1825,"original"
1.63538154908083,1.671,5,1825,"Eke"
1.60745388091607,1.671,5,1825,"AWC"
1.53067624705228,1.671,6,1825,"original"
1.65931689491915,1.671,6,1825,"Eke"
1.5748600074668,1.671,6,1825,"AWC"
1.44808221383667,1.671,7,1825,"original"
1.27787541687699,1.671,7,1825,"Eke"
1.46439458156386,1.671,7,1825,"AWC"
1.53546368475124,1.671,8,1825,"original"
1.40439345734392,1.671,8,1825,"Eke"
1.63817521216894,1.671,8,1825,"AWC"
1.50470879674677,1.671,9,1825,"original"
1.57903535028479,1.671,9,1825,"Eke"
1.65110741314429,1.671,9,1825,"AWC"
1.64354874287138,1.671,10,1825,"original"
1.84919851657138,1.671,10,1825,"Eke"
1.64490809032483,1.671,10,1825,"AWC"
1.59957595164441,1.671,1,3650,"original"
1.64556741347414,1.671,1,3650,"Eke"
1.62383337333609,1.671,1,3650,"AWC"
1.52591378969002,1.671,2,3650,"original"
1.70106155798712,1.671,2,3650,"Eke"
1.6749305678147,1.671,2,3650,"AWC"
1.53985238754358,1.671,3,3650,"original"
1.58498473546676,1.671,3,3650,"Eke"
1.56149879998833,1.671,3,3650,"AWC"
1.57162217932704,1.671,4,3650,"original"
1.71593329671542,1.671,4,3650,"Eke"
1.75196112677627,1.671,4,3650,"AWC"
1.53707780401748,1.671,5,3650,"original"
1.64482262444812,1.671,5,3650,"Eke"
1.61479208370108,1.671,5,3650,"AWC"
1.5833093477415,1.671,6,3650,"original"
1.74022605142454,1.671,6,3650,"Eke"
1.63004703535023,1.671,6,3650,"AWC"
1.53135132931018,1.671,7,3650,"original"
1.53341726256852,1.671,7,3650,"Eke"
1.4798192159883,1.671,7,3650,"AWC"
1.44613504490378,1.671,8,3650,"original"
1.66250046045091,1.671,8,3650,"Eke"
1.60046021932113,1.671,8,3650,"AWC"
1.52385292398747,1.671,9,3650,"original"
1.6851859213016,1.671,9,3650,"Eke"
1.68132556739344,1.671,9,3650,"AWC"
1.63783528661773,1.671,10,3650,"original"
1.83884727596888,1.671,10,3650,"Eke"
1.68562122476463,1.671,10,3650,"AWC"
0.961790625710796,0.963,1,1825,"original"
1.21244951442539,0.963,1,1825,"Eke"
1.01180251777494,0.963,1,1825,"AWC"
0.891321983400956,0.963,2,1825,"original"
0.915103587044336,0.963,2,1825,"Eke"
0.932378222386076,0.963,2,1825,"AWC"
0.797556560684987,0.963,3,1825,"original"
0.898923242712905,0.963,3,1825,"Eke"
0.701958846126744,0.963,3,1825,"AWC"
0.853586583450876,0.963,4,1825,"original"
1.0511044840059,0.963,4,1825,"Eke"
0.892458130403654,0.963,4,1825,"AWC"
0.950201691692556,0.963,5,1825,"original"
1.07077832278179,0.963,5,1825,"Eke"
0.941556558376838,0.963,5,1825,"AWC"
0.822517277639722,0.963,6,1825,"original"
0.921511525666074,0.963,6,1825,"Eke"
0.865673861412906,0.963,6,1825,"AWC"
0.845450886360553,0.963,7,1825,"original"
0.897969949829108,0.963,7,1825,"Eke"
0.812900718234398,0.963,7,1825,"AWC"
0.964447177021803,0.963,8,1825,"original"
0.914528900796471,0.963,8,1825,"Eke"
0.969965812717319,0.963,8,1825,"AWC"
0.976340950790856,0.963,9,1825,"original"
0.982720876420547,0.963,9,1825,"Eke"
0.879137421957129,0.963,9,1825,"AWC"
0.667167232260186,0.963,10,1825,"original"
0.73851539744664,0.963,10,1825,"Eke"
0.633751951049483,0.963,10,1825,"AWC"
0.8664999229308,0.963,1,3650,"original"
0.961232641138745,0.963,1,3650,"Eke"
0.861446783809676,0.963,1,3650,"AWC"
0.872843386439536,0.963,2,3650,"original"
0.931455056956541,0.963,2,3650,"Eke"
0.842756756442619,0.963,2,3650,"AWC"
0.939600836831949,0.963,3,3650,"original"
1.04392244568687,0.963,3,3650,"Eke"
0.9749792881698,0.963,3,3650,"AWC"
0.891478793376167,0.963,4,3650,"original"
0.917350285507215,0.963,4,3650,"Eke"
0.990553399343978,0.963,4,3650,"AWC"
0.861905993578877,0.963,5,3650,"original"
0.789830932349836,0.963,5,3650,"Eke"
0.7833974055221,0.963,5,3650,"AWC"
0.850660833558997,0.963,6,3650,"original"
0.798498743246677,0.963,6,3650,"Eke"
0.857284744626767,0.963,6,3650,"AWC"
0.805118367156297,0.963,7,3650,"original"
0.818378270269692,0.963,7,3650,"Eke"
0.894395960709521,0.963,7,3650,"AWC"
0.868747235527147,0.963,8,3650,"original"
0.918955654457936,0.963,8,3650,"Eke"
0.819447265302089,0.963,8,3650,"AWC"
0.851821688406914,0.963,9,3650,"original"
0.857150301931248,0.963,9,3650,"Eke"
0.824794597280467,0.963,9,3650,"AWC"
0.850957995888063,0.963,10,3650,"original"
0.900926611773887,0.963,10,3650,"Eke"
0.91529312670372,0.963,10,3650,"AWC"
1.0233570993196,1.103,1,1825,"original"
1.35343215711731,1.103,1,1825,"Eke"
1.09240153127798,1.103,1,1825,"AWC"
1.00825426829524,1.103,2,1825,"original"
1.27916519481292,1.103,2,1825,"Eke"
1.11754510645666,1.103,2,1825,"AWC"
0.964488949370945,1.103,3,1825,"original"
0.993445444511014,1.103,3,1825,"Eke"
1.09505675638399,1.103,3,1825,"AWC"
0.999925131361597,1.103,4,1825,"original"
1.19614422819649,1.103,4,1825,"Eke"
1.05462233456542,1.103,4,1825,"AWC"
0.980576561457634,1.103,5,1825,"original"
1.14252941469559,1.103,5,1825,"Eke"
1.04644142798305,1.103,5,1825,"AWC"
1.00188161442494,1.103,6,1825,"original"
1.1524444477805,1.103,6,1825,"Eke"
1.06642463766136,1.103,6,1825,"AWC"
1.06617333404898,1.103,7,1825,"original"
1.28048613514267,1.103,7,1825,"Eke"
1.11387452709172,1.103,7,1825,"AWC"
1.01249421544307,1.103,8,1825,"original"
1.31117906720156,1.103,8,1825,"Eke"
1.0247870201892,1.103,8,1825,"AWC"
1.06399159753354,1.103,9,1825,"original"
1.13846751749718,1.103,9,1825,"Eke"
1.11807752468311,1.103,9,1825,"AWC"
0.960037280780683,1.103,10,1825,"original"
0.783188012091706,1.103,10,1825,"Eke"
0.817913792731899,1.103,10,1825,"AWC"
1.05553552578657,1.103,1,3650,"original"
0.925549020448022,1.103,1,3650,"Eke"
0.910213301673438,1.103,1,3650,"AWC"
1.00971877961603,1.103,2,3650,"original"
1.2199490308607,1.103,2,3650,"Eke"
1.09679482233442,1.103,2,3650,"AWC"
1.01397499162452,1.103,3,3650,"original"
