"time_window_width","Time series type","time_series_type","ts_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","simulation_num"
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-8.45824611769703e-07,4.52035274608279e-07,-1.87114736234395,0.0673017617937866,-1.75422350593142e-06,6.25742823920093e-08,27
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.7903104059545e-07,5.19497955222478e-07,1.69207796057445,0.0969818212984131,-1.64939185958917e-07,1.92300126714982e-06,27
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",5.98404001852299e-07,4.92763676715971e-07,1.21438334464985,0.230421582795018,-3.91841680632875e-07,1.58864968433747e-06,27
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-1.78571892869859e-06,3.48951130935339e-07,-5.11738971560889,6.88558941585221e-06,-2.48944595236762e-06,-1.08199190502957e-06,27
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",3.36943081022606e-07,3.67672173791585e-07,0.916422577068894,0.364556570460495,-4.0453852373602e-07,1.07842468578123e-06,27
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",4.50204185570888e-07,4.00361343255445e-07,1.12449464254005,0.267041439112865,-3.57201412244742e-07,1.25760978338652e-06,27
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.32792205816165e-06,5.0797834431639e-07,-2.61413123811153,0.0122819487615692,-2.35235802252118e-06,-3.03486093802122e-07,27
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",7.54774439421358e-07,5.67219804359896e-07,1.33065600604887,0.190315857128813,-3.89133315278776e-07,1.89868219412149e-06,27
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.08585446013593e-06,5.35927718183793e-07,2.02612110419625,0.0489848030130408,5.05321152470277e-09,2.16665570874715e-06,27
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-1.10235296560207e-06,3.30070033537097e-07,-3.33975475988848,0.00185517684426352,-1.76998262541379e-06,-4.34723305790356e-07,28
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",2.38907365173031e-07,3.68672454751132e-07,0.648020653819396,0.520768697468647,-5.06803061519748e-07,9.8461779186581e-07,28
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-1.57072602229642e-07,4.33342998359991e-07,-0.362467151480678,0.718959895126781,-1.0335915502739e-06,7.19446345814617e-07,28
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.11513000356602e-06,4.12286734345696e-07,-2.70474383643643,0.0100804003742327,-1.94905863757867e-06,-2.81201369553376e-07,28
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.15942771171229e-07,5.83977833789897e-07,0.19853967815659,0.843654217844311,-1.06526389073833e-06,1.29714943308079e-06,28
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",2.32881877132271e-07,5.54133747776177e-07,0.420262938445567,0.676599958825974,-8.87959422980543e-07,1.35372317724508e-06,28
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-8.69743145181069e-07,3.3188956845304e-07,-2.62057993939069,0.0105016023538966,-1.53022443525539e-06,-2.09261855106751e-07,28
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.94626594317155e-07,3.51515126411615e-07,1.69161025981244,0.0946124324169938,-1.04910800772232e-07,1.29416398940654e-06,28
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",3.76319207447295e-07,4.05362872624886e-07,0.928351442278071,0.356017884467114,-4.30378617698116e-07,1.18301703259271e-06,28
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-8.67068226940402e-07,3.87482385665485e-07,-2.2376971419004,0.0280218435568881,-1.63818274903369e-06,-9.59537048471131e-08,28
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",4.69932347930959e-07,4.27432739391689e-07,1.09942993276499,0.274878137431336,-3.80685911779025e-07,1.32055060764094e-06,28
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",6.18176559897596e-07,4.37915748949414e-07,1.41163354225245,0.161935555234804,-2.53303553677878e-07,1.48965667347307e-06,28
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-1.06812003292994e-06,3.45940825159455e-07,-3.08758017339413,0.00295010457842277,-1.75881317550631e-06,-3.77426890353569e-07,28
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",9.11759641341039e-07,4.26611319556327e-07,2.13721389833083,0.0362902407016032,6.00026599925808e-08,1.7635166226895e-06,28
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-9.25140078711958e-08,4.21995095559422e-07,-0.219230054672919,0.827147424441384,-9.35054400637518e-07,7.50026384895126e-07,28
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.06955518949852e-06,3.82935107244473e-07,-2.79304552981531,0.00682550502355514,-1.83410979939052e-06,-3.05000579606518e-07,28
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.98069265094575e-07,4.956746207351e-07,1.20657633067358,0.231902428533519,-3.91577046042807e-07,1.58771557623196e-06,28
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.26535614516372e-07,4.937253425742e-07,0.256287461074283,0.798526045449181,-8.59218837202316e-07,1.11229006623506e-06,28
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.90409892962848e-07,3.39415770497075e-07,-1.73948868698173,0.0874430381272224,-1.27034138504171e-06,8.95215991160165e-08,28
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",2.28035430722873e-07,4.45141131035877e-07,0.512276702429671,0.610471952309271,-6.63689408602192e-07,1.11976027004794e-06,28
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-4.59352422328878e-07,3.97629266758361e-07,-1.15522789877543,0.25290260940502,-1.25589956050485e-06,3.37194715847094e-07,28
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-8.82998280700896e-07,4.2553508981571e-07,-2.07503047770585,0.042590009069473,-1.73544749991831e-06,-3.05490614834797e-08,28
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",2.19201474226461e-07,5.63377875193086e-07,0.389084278738021,0.698689396369304,-9.09380025458324e-07,1.34778297391125e-06,28
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-2.36749871039587e-07,4.69064565714225e-07,-0.504727682166948,0.61573056674546,-1.17639910884702e-06,7.02899366767842e-07,28
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-9.8641321557546e-07,2.9307502097622e-07,-3.36573622784283,0.00149131141325588,-1.5753695203504e-06,-3.97456910800516e-07,28
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.69287073665269e-07,4.30257849162597e-07,1.09071124345235,0.280734533088333,-3.95348445592373e-07,1.33392259292291e-06,28
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-1.3699044762034e-07,4.03731846789105e-07,-0.339310482216922,0.735825840713173,-9.48319969368182e-07,6.74339074127502e-07,28
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.14346665542237e-06,3.50844352322356e-07,-3.25918501424745,0.00203438251336862,-1.84851477793603e-06,-4.38418532908721e-07,28
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",2.16574294471462e-07,5.41057614267036e-07,0.400279542807751,0.690690465549871,-8.70721689019797e-07,1.30387027796272e-06,28
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",8.53831527260063e-08,5.08491359725555e-07,0.167914657924748,0.867341559336681,-9.36468492072645e-07,1.10723479752466e-06,28
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-8.92903422498901e-07,3.09289317507212e-07,-2.88695202826745,0.0060637974838706,-1.51664477642019e-06,-2.69162068577609e-07,28
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.52426849875635e-07,4.0589743594459e-07,1.36100108292147,0.180603885598027,-2.66143342880395e-07,1.37099704263167e-06,28
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-3.76729560648592e-07,4.47145382473528e-07,-0.842521415662602,0.404158133749807,-1.2784841654037e-06,5.25025044106513e-07,28
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-6.749196296954e-07,4.13623329947588e-07,-1.63172524572277,0.110040705809195,-1.50907057261934e-06,1.59231313228537e-07,28
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",6.03521844245504e-07,5.79805103267669e-07,1.04090467787222,0.303737230321759,-5.65766584586887e-07,1.77281027307789e-06,28
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",3.38028075462443e-07,5.55891978157922e-07,0.608082305095639,0.546331485124672,-7.83034940501962e-07,1.45909109142685e-06,28
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.39253518683866e-07,3.03772992025175e-07,-1.77518585536128,0.0836721557982081,-1.15369239140559e-06,7.51853540378546e-08,29
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",6.98174855666392e-07,3.15355375094899e-07,2.21393041249509,0.0327490442709599,6.03084018771532e-08,1.33604130945563e-06,29
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",4.58569534277585e-07,3.8317830708165e-07,1.19675233645173,0.238627571690856,-3.16481748211527e-07,1.2336208167667e-06,29
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-6.55416906591933e-07,4.04399068929559e-07,-1.62071813945274,0.11313675715931,-1.47339123138707e-06,1.62557418203206e-07,29
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.10824996444898e-06,6.2131044279601e-07,1.78372982025162,0.082250593892215,-1.48469026718527e-07,2.36496895561649e-06,29
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-1.66298698046297e-07,6.40680499198341e-07,-0.259565724654302,0.796564118331501,-1.4621973264194e-06,1.12959993032681e-06,29
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-9.90187102910545e-08,3.65512477098828e-07,-0.270903776191152,0.787162788060015,-8.26411720977535e-07,6.28374300395426e-07,29
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",1.13629241033707e-06,3.85729334315106e-07,2.94582835488686,0.00421720727275444,3.68666571611752e-07,1.90391824906239e-06,29
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",3.06963659913685e-07,4.13700638132381e-07,0.74199464931804,0.460263495965015,-5.16326847383188e-07,1.13025416721056e-06,29
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-4.69388057319632e-07,4.25674854443387e-07,-1.10269153185805,0.2734673317978,-1.31650801449523e-06,3.77731899855963e-07,29
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.3721998545145e-06,4.90814123514643e-07,2.79576277204166,0.00648072357863823,3.95448620672943e-07,2.34895108835605e-06,29
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",2.39074092030781e-07,5.42730776627394e-07,0.440502183267404,0.660761425939137,-8.40994574124413e-07,1.31914275818598e-06,29
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",3.22806569760338e-07,3.96023082809502e-07,0.81512059213886,0.417935046895288,-4.67879026460919e-07,1.1134921659816e-06,29
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",7.72979183650281e-07,3.78763074974122e-07,2.04079868055537,0.0452739535721432,1.67543049439825e-08,1.52920406235658e-06,29
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.12672433401472e-07,4.21083418929499e-07,0.505060099355466,0.615199008827985,-6.28047738243956e-07,1.0533926050469e-06,29
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",8.30265714051665e-08,4.2000766484931e-07,0.197678705303997,0.843904021825431,-7.55545787920213e-07,9.21598930730546e-07,29
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.21568359186131e-06,5.31086222965071e-07,2.28905126755899,0.0252837586137708,1.55335735693475e-07,2.27603144802914e-06,29
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.2723060032894e-07,5.14220112028926e-07,0.247424395414901,0.805347888970165,-8.99442978857686e-07,1.15390417951557e-06,29
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.178597146556e-07,3.87544521489988e-07,-1.33625863852904,0.186869309317276,-1.29420468047076e-06,2.58485251159559e-07,29
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",6.81829657786466e-07,3.79273832082429e-07,1.797723966462,0.077612609039148,-7.79471262345258e-08,1.44160644180746e-06,29
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",4.89348628612149e-07,4.55980658903013e-07,1.07317847601127,0.287793893180519,-4.24090394309449e-07,1.40278765153375e-06,29
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-7.04300533039681e-07,4.50457925826991e-07,-1.56352123618796,0.123564062036106,-1.60667619218406e-06,1.98075126104703e-07,29
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.54221342427531e-07,5.79387563761332e-07,0.956564098182528,0.342898767847308,-6.06431417293238e-07,1.7148741021483e-06,29
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.85508980107238e-07,5.49871010962384e-07,0.337368176188376,0.737100657506419,-9.16015019166655e-07,1.28703297938113e-06,29
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.4301730816094e-09,3.56821314004988e-07,-0.0068106163679881,0.99459360940514,-7.19489449785951e-07,7.14629103622732e-07,29
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.79757724673835e-07,3.60052806115586e-07,1.33246489549597,0.188871150384745,-2.43795478554943e-07,1.20331092790261e-06,29
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.0331725412183e-07,3.92201369871168e-07,0.518400163132057,0.606512270088561,-5.84840906739435e-07,9.91475414983095e-07,29
